"ASX code","Company name","Listing date","GICs industry group","Market Cap"
"NXS","NEXT SCIENCE LIMITED","2019-04-18","Health Care Equipment & Services",221857936
"NXT","NEXTDC LIMITED","2010-12-13","Software & Services",4726142924
"NYR","NYRADA INC.","2020-01-16","Pharmaceuticals, Biotechnology & Life Sciences",34321914
"NZK","NEW ZEALAND KING SALMON INVESTMENTS LIMITED","2016-10-19","Food, Beverage & Tobacco",138528137
"NZM","NZME LIMITED","2016-06-27","Media & Entertainment",228193420
"NZO","NEW ZEALAND OIL & GAS LIMITED","2020-09-25","Energy",75531923
"NZS","NEW ZEALAND COASTAL SEAFOODS LIMITED","2007-06-19","Food, Beverage & Tobacco",6616040
"OAK","OAKRIDGE INTERNATIONAL LIMITED","2007-06-22","Software & Services",3783049
"OAR","OAR RESOURCES LIMITED","1998-12-17","Materials",11187388
"OAU","ORA GOLD LIMITED","2001-03-22","Materials",15719129
"OBL","OMNI BRIDGEWAY LIMITED","2000-01-28","Diversified Financials",871786980
"OBM","ORA BANDA MINING LTD","2002-10-29","Materials",51633899
"OCA","OCEANIA HEALTHCARE LIMITED","2017-05-05","Health Care Equipment & Services",759738045
"OCC","ORTHOCELL LIMITED","2014-08-12","Pharmaceuticals, Biotechnology & Life Sciences",82793723
"OCL","OBJECTIVE CORPORATION LIMITED","2000-08-17","Software & Services",1522458198
"ODA","ORCODA LIMITED","1986-09-15","Software & Services",22876906
"ODE","ODESSA MINERALS LIMITED","1986-07-03","Materials",11735576
"ODM","ODIN METALS LIMITED","2010-08-05","Materials",12124953
"ODY","ODYSSEY GOLD LTD","2005-11-30","Materials",37358258
"OEC","ORBITAL CORPORATION LIMITED","1989-01-24","Capital Goods",27299008
"OEL","OTTO ENERGY LIMITED","2004-12-22","Energy",67130137
"OEQ","ORION EQUITIES LIMITED","1970-11-19","Diversified Financials",3051599
"OEX","OILEX LTD","2003-10-24","Energy",28451806
"OFX","OFX GROUP LIMITED","2013-10-11","Diversified Financials",587132396
"OGC","OCEANAGOLD CORPORATION","2007-06-19","Materials",1527300324
"OIL","OPTISCAN IMAGING LIMITED","1997-08-08","Health Care Equipment & Services",83590056
"OKJ","OAKAJEE CORPORATION LIMITED","2008-06-11","Materials",4663748
"OKR","OKAPI RESOURCES LIMITED","2017-09-28","Materials",38053981
"OKU","OKLO RESOURCES LIMITED","2007-05-16","Materials",58017095
"OLH","OLDFIELDS HOLDINGS LIMITED","1960-06-15","Capital Goods",10062392
"OLI","OLIVER'S REAL FOOD LIMITED","2017-06-21","Consumer Services","N/A"
"OLL","OPENLEARNING LIMITED","2019-12-12","Software & Services",18222674
"OM1","OMNIA METALS GROUP LTD",,"Class Pend",0
"OMH","OM HOLDINGS LIMITED","1998-03-12","Materials",664761003
"OML","OOH!MEDIA LIMITED","2014-12-17","Media & Entertainment",1032664131
"OMX","ORANGE MINERALS NL","2021-12-08","Materials",14758200
"ONE","ONEVIEW HEALTHCARE PLC","2016-03-17","Health Care Equipment & Services",134379897
"OOK","OOKAMI LIMITED","2000-02-21","Materials",6830400
"OPH","OPHIR HIGH CONVICTION FUND","2018-12-19","Not Applic",743757442
"OPL","OPYL LIMITED","1996-03-07","Software & Services",4894685
"OPN","OPENN NEGOTIATION LIMITED","2021-07-21","Commercial & Professional Services",27614522
"OPT","OPTHEA LIMITED","1991-04-18","Pharmaceuticals, Biotechnology & Life Sciences",378334726
"OPY","OPENPAY GROUP LTD","2019-12-16","Diversified Financials",60809778
"ORA","ORORA LIMITED","2013-12-18","Materials",3085463538
"ORG","ORIGIN ENERGY LIMITED","1961-07-13","Energy",10391145319
"ORI","ORICA LIMITED","1961-11-28","Materials",6067052841
"ORM","ORION METALS LIMITED","2007-01-03","Materials",28345067
"ORN","ORION MINERALS LTD","2003-10-31","Materials",147317761
"ORR","ORECORP LIMITED","2011-08-04","Materials",289662217
"OSL","ONCOSIL MEDICAL LTD","2005-08-15","Pharmaceuticals, Biotechnology & Life Sciences",32486075
"OSP","OSPREY MEDICAL INC","2012-05-02","Health Care Equipment & Services",12059515
"OSX","OSTEOPORE LIMITED","2019-09-23","Health Care Equipment & Services",26971695
"OTW","OVER THE WIRE HOLDINGS LIMITED","2015-12-03","Software & Services",327344983
"OVN","OVENTUS MEDICAL LIMITED","2016-07-19","Health Care Equipment & Services",18129490
"OVT","OVATO LIMITED","1992-02-13","Commercial & Professional Services",20674355
"OXT","OREXPLORE TECHNOLOGIES LIMITED","2022-01-21","Class Pend",12958025
"OXX","OCTANEX LIMITED","2009-11-06","Energy",5956487
"OZG","OZGROWTH LIMITED","2008-01-02","Not Applic",113899615
"OZL","OZ MINERALS LIMITED","1970-01-01","Materials",8274643330
"OZM","OZAURUM RESOURCES LIMITED","2021-02-08","Materials",13740000
"OZZ","OZZ RESOURCES LIMITED","2021-07-05","Materials",5960859
"PAA","PHARMAUST LIMITED","2001-10-05","Pharmaceuticals, Biotechnology & Life Sciences",31057414
"PAB","PATRYS LIMITED","2007-07-13","Pharmaceuticals, Biotechnology & Life Sciences",55531508
"PAC","PACIFIC CURRENT GROUP LIMITED","1987-09-25","Diversified Financials",379209011
"PAF","PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED","2014-05-22","Not Applic",64782914
"PAI","PLATINUM ASIA INVESTMENTS LIMITED","2015-09-21","Not Applic",403904178
"PAK","PACIFIC AMERICAN HOLDINGS LIMITED","2007-12-20","Materials",8123916
"PAL","PALLA PHARMA LIMITED","2015-08-13","Pharmaceuticals, Biotechnology & Life Sciences","N/A"
"PAM","PAN ASIA METALS LIMITED","2020-10-08","Materials",89422335
"PAN","PANORAMIC RESOURCES LIMITED","2001-09-14","Materials",512728501
"PAR","PARADIGM BIOPHARMACEUTICALS LIMITED..","2015-08-19","Pharmaceuticals, Biotechnology & Life Sciences",308302057
"PBH","POINTSBET HOLDINGS LIMITED","2019-06-12","Consumer Services",1354899528
"PBL","PARABELLUM RESOURCES LIMITED","2021-11-29","Materials",8560000
"PBP","PROBIOTEC LIMITED","2006-11-14","Pharmaceuticals, Biotechnology & Life Sciences",182977664
"PBXDA","PACIFIC BAUXITE LIMITED","2007-05-25","Materials",0
"PCG","PENGANA CAPITAL GROUP LIMITED","2001-02-28","Diversified Financials",243114165
"PCH","PROPERTY CONNECT HOLDINGS LIMITED","2000-02-23","Media & Entertainment",685863
"PCI","PERPETUAL CREDIT INCOME TRUST","2019-05-14","Not Applic",426700766
"PCK","PAINCHEK LTD","2012-05-01","Health Care Equipment & Services",52063021
"PCL","PANCONTINENTAL ENERGY NL","1986-09-11","Energy",28616891
"PDI","PREDICTIVE DISCOVERY LIMITED","2010-12-01","Materials",341642400
"PDL","PENDAL GROUP LIMITED","2007-12-10","Diversified Financials",1974617897
"PDN","PALADIN ENERGY LTD","1994-03-29","Energy",1902048101
"PE1","PENGANA PRIVATE EQUITY TRUST","2019-04-30","Not Applic",393249929
"PEB","PACIFIC EDGE LIMITED","2021-09-27","Pharmaceuticals, Biotechnology & Life Sciences",850511095
"PEC","PERPETUAL RESOURCES LIMITED","2013-02-28","Materials",35926996
"PEK","PEAK RARE EARTHS LIMITED","2006-11-29","Materials",149414400
"PEN","PENINSULA ENERGY LIMITED","1994-05-26","Energy",164553872
"PET","PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED","2002-08-16","Commercial & Professional Services","N/A"
"PEX","PEEL MINING LIMITED","2007-05-17","Materials",79438574
"PF1","PATHFINDER RESOURCES LTD","2020-11-04","Materials",23187265
"PFE","PANTERA MINERALS LIMITED","2021-08-05","Materials",14303250
"PFG","PRIME FINANCIAL GROUP LIMITED","2004-12-07","Diversified Financials",35315543
"PFP","PROPEL FUNERAL PARTNERS LIMITED","2017-11-23","Consumer Services",506951725
"PFT","PURE FOODS TASMANIA LIMITED","2005-12-19","Food, Beverage & Tobacco",28744659
"PG1","PEARL GLOBAL LIMITED","2006-11-02","Commercial & Professional Services",17577969
"PGC","PARAGON CARE LIMITED","1999-10-15","Health Care Equipment & Services",130018259
"PGCNA","PARAGON CARE LIMITED","1999-10-15","Health Care Equipment & Services",130018259
"PGD","PEREGRINE GOLD LTD","2021-03-31","Materials",22104492
"PGF","PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED","2013-12-12","Not Applic",640887005
"PGG","PARTNERS GROUP GLOBAL INCOME FUND","2019-09-26","Not Applic",521373751
"PGH","PACT GROUP HOLDINGS LTD","2013-12-17","Materials",864168033
"PGL","PROSPA GROUP LIMITED.","2019-06-11","Diversified Financials",139106072
"PGM","PLATINA RESOURCES LIMITED","2006-05-29","Materials",21284735
"PGO","PACGOLD LIMITED","2021-07-08","Materials",45663781
"PGY","PILOT ENERGY LIMITED","2006-04-20","Energy",22697564
"PH2","PURE HYDROGEN CORPORATION LIMITED","2013-03-12","Energy",154128425
"PHL","PROPELL HOLDINGS LIMITED","2021-04-14","Diversified Financials",6705311
"PHO","PHOSCO LTD","2009-12-17","Materials",36194661
"PIA","PENGANA INTERNATIONAL EQUITIES LIMITED","2004-03-19","Not Applic",344906247
"PIC","PERPETUAL EQUITY INVESTMENT COMPANY LIMITED","2014-12-18","Not Applic",503469463
"PIL","PEPPERMINT INNOVATION LIMITED","2008-05-29","Software & Services",25541263
"PIQ","PROTEOMICS INTERNATIONAL LABORATORIES LTD","2015-04-16","Pharmaceuticals, Biotechnology & Life Sciences",114108345
"PKD","PARKD LTD","2017-12-06","Commercial & Professional Services",5410807
"PKO","PEAKO LIMITED","2009-12-02","Materials",6169082
"PL8","PLATO INCOME MAXIMISER LIMITED.","2017-05-05","Not Applic",657125914
"PLG","PEARL GULL IRON LIMITED","2021-09-20","Materials",6201727
"PLL","PIEDMONT LITHIUM INC.","1983-03-28","Materials",1055314768
"PLS","PILBARA MINERALS LIMITED","2007-09-19","Materials",9853196471
"PLT","PLENTI GROUP LIMITED","2020-09-23","Diversified Financials",193070343
"PLY","PLAYSIDE STUDIOS LIMITED","2020-12-17","Media & Entertainment",410963087
"PMC","PLATINUM CAPITAL LIMITED","1994-06-29","Not Applic",441244289
"PME","PRO MEDICUS LIMITED","2000-10-10","Health Care Equipment & Services",4757928147
"PMV","PREMIER INVESTMENTS LIMITED","1987-12-15","Retailing",4707783796
"PNC","PIONEER CREDIT LIMITED","2014-05-01","Diversified Financials",42525575
"PNI","PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED","2007-06-19","Diversified Financials",2256153420
"PNL","PARINGA RESOURCES LIMITED","2012-12-20","Energy","N/A"
"PNM","PACIFIC NICKEL MINES LIMITED","2002-11-26","Materials",25755373
"PNN","PEPINNINI MINERALS LIMITED","2005-04-15","Materials",29384791
"PNR","PANTORO LIMITED","1987-05-21","Materials",422849609
"PNT","PANTHER METALS LTD","2021-12-10","Materials",13110000
"PNV","POLYNOVO LIMITED","1998-11-26","Health Care Equipment & Services",850269137
"PNX","PNX METALS LIMITED","2008-02-12","Materials",18260968
"PO3","PURIFLOH LIMITED","2010-12-30","Utilities",26637356
"POD","PODIUM MINERALS LIMITED","2018-02-28","Materials",134830173
"POL","POLYMETALS RESOURCES LTD","2021-06-29","Materials",10724400
"POS","POSEIDON NICKEL LIMITED","1993-11-29","Materials",300268034
"POW","PROTEAN ENERGY LIMITED","2006-12-21","Capital Goods",5855517
"PPC","PEET LIMITED","2004-08-05","Real Estate",555795562
"PPE","PEOPLEIN LIMITED","2017-11-22","Commercial & Professional Services",372993883
"PPG","PRO-PAC PACKAGING LIMITED","2005-04-27","Materials",111121262
"PPH","PUSHPAY HOLDINGS LIMITED","2016-10-12","Software & Services",1157689719
"PPK","PPK GROUP LIMITED","1994-12-21","Capital Goods",624132158
"PPL","PUREPROFILE LTD","2015-07-29","Media & Entertainment",70406846
"PPM","PEPPER MONEY LIMITED","2021-05-25","Banks",883406875
"PPS","PRAEMIUM LIMITED","2006-05-11","Software & Services",637300738
"PPT","PERPETUAL LIMITED","1964-06-24","Diversified Financials",1989037004
"PPY","PAPYRUS AUSTRALIA LIMITED","2005-04-15","Materials",27801193
"PRL","PROVINCE RESOURCES LTD","1994-02-09","Materials",152504074
"PRM","PROMINENCE ENERGY LIMITED","1992-01-23","Energy",16699915
"PRN","PERENTI GLOBAL LIMITED","1994-01-06","Materials",525754839
"PRO","PROPHECY INTERNATIONAL HOLDINGS LIMITED","1998-04-22","Software & Services",78742299
"PRS","PROSPECH LIMITED.","2020-12-04","Materials",4944721
"PRT","PRT COMPANY LIMITED","1984-08-30","Media & Entertainment","N/A"
"PRU","PERSEUS MINING LIMITED","2004-09-22","Materials",1886558192
"PRX","PRODIGY GOLD NL","1986-08-21","Materials",17478828
"PSA","PETSEC ENERGY LIMITED","1980-12-01","Energy","N/A"
"PSC","PROSPECT RESOURCES LIMITED","2009-12-04","Materials",355674534
"PSI","PSC INSURANCE GROUP LIMITED","2015-12-15","Insurance",1513675511
"PSL","PATERSON RESOURCES LTD","2006-10-18","Materials",11874051
"PSQ","PACIFIC SMILES GROUP LIMITED","2014-11-21","Health Care Equipment & Services",435658691
"PTB","PTB GROUP LIMITED","2006-12-18","Capital Goods",158367806
"PTG","PROPTECH GROUP LIMITED","2015-12-10","Software & Services",74657098
"PTL","PENTAL LIMITED","2000-08-29","Household & Personal Products",68183800
"PTM","PLATINUM ASSET MANAGEMENT LIMITED","2007-05-23","Diversified Financials",1548832296
"PTR","PETRATHERM LTD","2004-07-27","Materials",8155630
"PTX","PRESCIENT THERAPEUTICS LIMITED","1986-12-19","Pharmaceuticals, Biotechnology & Life Sciences",136519573
"PUA","PEAK MINERALS LIMITED","2003-07-17","Materials",12496449
"PUR","PURSUIT MINERALS LTD","2008-09-10","Materials",22693181
"PVE","PO VALLEY ENERGY LIMITED","2004-12-14","Energy",29192660
"PVL","POWERHOUSE VENTURES LIMITED","2016-10-12","Diversified Financials",8905859
"PVS","PIVOTAL SYSTEMS CORPORATION","2018-07-02","Semiconductors & Semiconductor Equipment",84197837
"PVW","PVW RESOURCES LIMITED","2009-11-12","Materials",43188321
"PWH","PWR HOLDINGS LIMITED","2015-11-18","Automobiles & Components",852516391
"PWN","PARKWAY CORPORATE LIMITED","2011-05-13","Materials",22053552
"PWR","PETER WARREN AUTOMOTIVE HOLDINGS LIMITED","2021-04-27","Retailing",494585084
"PX1","PLEXURE GROUP LIMITED","2020-11-25","Software & Services",144968775
"PXA","PEXA GROUP LIMITED","2021-07-01","Real Estate",3399335356
"PXS","PHARMAXIS LTD","2003-11-10","Pharmaceuticals, Biotechnology & Life Sciences",57636932
"PXX","POLARX LIMITED","2012-12-21","Materials",23602585
"PYC","PYC THERAPEUTICS LIMITED","2005-03-30","Pharmaceuticals, Biotechnology & Life Sciences",365806502
"PYG","PAYGROUP LIMITED","2018-05-29","Software & Services",54374841
"PYR","PAYRIGHT LIMITED","2020-12-23","Diversified Financials",16929186
"QAL","QUALITAS LIMITED","2021-12-16","Diversified Financials",635040000
"QAN","QANTAS AIRWAYS LIMITED","1995-07-31","Transportation",9788571983
"QBE","QBE INSURANCE GROUP LIMITED","1973-06-28","Insurance",18042986001
"QEM","QEM LIMITED","2018-10-19","Materials",20416200
"QFE","QUICKFEE LIMITED","2019-07-11","Diversified Financials",33330186
"QGL","QUANTUM GRAPHITE LIMITED","2014-01-06","Materials",68855000
"QHL","QUICKSTEP HOLDINGS LIMITED","2005-10-17","Capital Goods",30083762
"QIP","QANTM INTELLECTUAL PROPERTY LIMITED","2016-08-31","Commercial & Professional Services",181282115
"QML","QMINES LIMITED","2021-05-06","Materials",27286323
"QPM","QUEENSLAND PACIFIC METALS LIMITED","2008-03-14","Materials",277760364
"QRI","QUALITAS REAL ESTATE INCOME FUND","2018-11-27","Not Applic",590536280
"QTM","QUANTUM HEALTH GROUP LIMITED","1993-08-30","Health Care Equipment & Services","N/A"
"QUB","QUBE HOLDINGS LIMITED","2007-01-04","Transportation",5549381442
"QUE","QUESTE COMMUNICATIONS LIMITED","1998-11-11","Diversified Financials",1488978
"QVE","QV EQUITIES LIMITED","2014-08-22","Not Applic",234226155
"QXR","QX RESOURCES LIMITED","2011-02-17","Materials",26456131
"R3D","R3D RESOURCES LIMITED","2004-12-17","Media & Entertainment",14916910
"RAB","ADRABBIT LIMITED","2019-08-27","Software & Services",6874654
"RAC","RACE ONCOLOGY LTD","2016-07-13","Pharmaceuticals, Biotechnology & Life Sciences",468767659
"RAD","RADIOPHARM THERANOSTICS LIMITED","2021-11-25","Pharmaceuticals, Biotechnology & Life Sciences",84235712
"RAG","RAGNAR METALS LIMITED","2005-03-31","Materials",14409026
"RAN","RANGE INTERNATIONAL LIMITED","2016-07-22","Materials",13541143
"RAP","RESAPP HEALTH LIMITED","2005-01-12","Health Care Equipment & Services",62721387
"RAS","RAGUSA MINERALS LTD","2010-07-13","Diversified Financials",8315215
"RB6","RUBIX RESOURCES LIMITED","2021-12-23","Materials",7514250
"RBD","RESTAURANT BRANDS NEW ZEALAND LIMITED","2017-09-28","Consumer Services",1559481538
"RBL","REDBUBBLE LIMITED","2016-05-16","Retailing",507693210
"RBR","RBR GROUP LIMITED","2007-02-02","Materials",5768910
"RBX","RESOURCE BASE LIMITED.","2021-07-12","Materials",11401142
"RC1","REDCASTLE RESOURCES LIMITED","2003-03-21","Materials",5909115
"RCE","RECCE PHARMACEUTICALS LTD","2016-01-15","Pharmaceuticals, Biotechnology & Life Sciences",217234809
"RCL","READCLOUD LIMITED","2018-02-07","Software & Services",28743581
"RCP","REDBANK COPPER LIMITED","1993-12-22","Materials",33209647
"RCR","RINCON RESOURCES LIMITED","2020-12-21","Materials",6930462
"RCT","REEF CASINO TRUST","1994-02-11","Consumer Services",137948870
"RCW","RIGHTCROWD LIMITED","2017-09-18","Software & Services",49611995
"RD1","REGISTRY DIRECT LIMITED","2017-11-01","Software & Services",10033066
"RDG","RESOURCE DEVELOPMENT GROUP LIMITED","2011-05-19","Capital Goods",171417092
"RDM","RED METAL LIMITED","2003-10-27","Materials",27015092
"RDN","RAIDEN RESOURCES LIMITED","1987-03-12","Materials",24755891
"RDS","REDSTONE RESOURCES LIMITED","2006-08-03","Materials",8627989
"RDT","RED DIRT METALS LIMITED","2017-11-03","Materials",182436229
"RDY","READYTECH HOLDINGS LIMITED","2019-04-17","Software & Services",354096829
"REA","REA GROUP LTD","1999-12-01","Media & Entertainment",18952214779
"REC","RECHARGE METALS LIMITED","2021-10-11","Materials",7973438
"RED","RED 5 LIMITED","1996-10-16","Materials",683344589
"REE","RAREX LIMITED","2007-07-11","Materials",49675252
"REG","REGIS HEALTHCARE LIMITED","2014-10-07","Health Care Equipment & Services",580609166
"REH","REECE LIMITED","1974-01-01","Capital Goods",13281434761
"REM","REMSENSE TECHNOLOGIES LIMITED","2021-11-02","Capital Goods",37011094
"REP","RAM ESSENTIAL SERVICES PROPERTY FUND","2021-10-20","Real Estate",495029889
"RES","RESOURCE GENERATION LIMITED","2003-10-31","Energy","N/A"
"REX","REGIONAL EXPRESS HOLDINGS LIMITED","2005-11-09","Transportation",134388338
"REY","REY RESOURCES LIMITED","2006-06-05","Energy",31789131
"REZ","RESOURCES & ENERGY GROUP LIMITED","2005-03-11","Materials",25989901
"RF1","REGAL INVESTMENT FUND","2019-06-17","Not Applic",651365764
"RFA","RARE FOODS AUSTRALIA LIMITED","2017-11-14","Food, Beverage & Tobacco",14654223
"RFF","RURAL FUNDS GROUP","2014-02-14","Real Estate",1138312004
"RFG","RETAIL FOOD GROUP LIMITED","2006-06-22","Consumer Services",142311698
"RFR","RAFAELLA RESOURCES LTD.","2018-07-26","Materials",13733454
"RFT","RECTIFIER TECHNOLOGIES LTD","1994-09-22","Capital Goods",57779425
"RFX","REDFLOW LIMITED","2010-12-14","Capital Goods",61252364
"RGI","ROTO-GRO INTERNATIONAL LIMITED","2017-02-10","Capital Goods",5824078
"RGL","RIVERSGOLD LIMITED","2017-10-10","Materials",8484886
"RGS","REGENEUS LTD","2013-09-19","Pharmaceuticals, Biotechnology & Life Sciences",22982769
"RHC","RAMSAY HEALTH CARE LIMITED","1997-09-24","Health Care Equipment & Services",14774314058
"RHI","RED HILL IRON LIMITED","2006-02-14","Materials",188931321
"RHT","RESONANCE HEALTH LIMITED","1987-10-23","Health Care Equipment & Services",69172440
"RHY","RHYTHM BIOSCIENCES LIMITED","2017-12-07","Health Care Equipment & Services",292211675
"RIC","RIDLEY CORPORATION LIMITED","1987-08-13","Food, Beverage & Tobacco",469657613
"RIE","RIEDEL RESOURCES LIMITED","2011-01-31","Materials",11600485
"RIM","RIMFIRE PACIFIC MINING LIMITED","1997-03-04","Materials",12643713
"RIO","RIO TINTO LIMITED","1962-09-19","Materials",42545090516
"RKN","RECKON LIMITED","1999-07-19","Software & Services",105930668
"RLC","REEDY LAGOON CORPORATION LIMITED","2007-06-22","Materials",18079289
"RLG","ROOLIFE GROUP LTD","2016-11-16","Media & Entertainment",12510556
"RLT","RENERGEN LIMITED","2019-06-06","Energy",427227317
"RMC","RESIMAC GROUP LTD","2001-03-19","Banks",790645886
"RMD","RESMED INC","1999-11-25","Health Care Equipment & Services",49274155744
"RMI","RESOURCE MINING CORPORATION LIMITED","1985-02-14","Materials",7086115
"RML","RESOLUTION MINERALS LTD","2017-09-22","Materials",11158232
"RMS","RAMELIUS RESOURCES LIMITED","2003-03-31","Materials",1192654525
"RMT","RMA ENERGY LIMITED","2007-06-07","Materials","N/A"
"RMX","RED MOUNTAIN MINING LIMITED","2011-09-01","Materials",14644583
"RMY","RMA GLOBAL LIMITED","2018-07-05","Media & Entertainment",93475129
"RND","RAND MINING LIMITED","1985-08-15","Materials",86735841
"RNE","RENU ENERGY LIMITED","2002-09-12","Utilities",12096382
"RNO","RHINOMED LIMITED","2007-09-21","Pharmaceuticals, Biotechnology & Life Sciences",67550374
"RNT","RENT.COM.AU LIMITED","1994-05-26","Media & Entertainment",24192265
"RNU","RENASCOR RESOURCES LIMITED","2010-12-15","Energy",587100005
"RNX","RENEGADE EXPLORATION LIMITED","2006-11-14","Materials",6157386
"ROC","ROCKETBOOTS LIMITED","2021-12-07","Software & Services",8736250
"ROG","RED SKY ENERGY LIMITED.","2007-05-23","Energy",37115590
"RON","RONIN RESOURCES LTD","2021-12-16","Materials",5850627
"ROO","ROOTS SUSTAINABLE AGRICULTURAL TECHNOLOGIES LTD","2017-12-07","Capital Goods",4122980
"RPG","RAPTIS GROUP LIMITED","1986-07-17","Real Estate",2095050
"RPM","RPM AUTOMOTIVE GROUP LIMITED","1983-11-10","Automobiles & Components",43240230
"RR1","REACH RESOURCES LIMITED","2002-11-06","Materials",11158087
"RRL","REGIS RESOURCES LIMITED","1987-02-19","Materials",1362371218
"RRR","REVOLVER RESOURCES HOLDINGS LTD","2021-09-23","Materials",104585628
"RSG","RESOLUTE MINING LIMITED","1979-01-11","Materials",314620483
"RSH","RESPIRI LIMITED","2000-07-14","Health Care Equipment & Services",37587721
"RTE","RETECH TECHNOLOGY CO. LIMITED","2017-06-22","Consumer Services",55899032
"RTG","RTG MINING INC.","2014-06-05","Materials",81982369
"RTH","RAS TECHNOLOGY HOLDINGS LIMITED","2021-11-23","Commercial & Professional Services",58328615
"RTR","RUMBLE RESOURCES LIMITED","2011-07-01","Materials",341232460
"RUL","RPMGLOBAL HOLDINGS LIMITED","2008-05-27","Software & Services",436579473
"RVR","RED RIVER RESOURCES LIMITED","2005-07-15","Materials",101100575
"RVS","REVASUM INC.","2018-12-04","Semiconductors & Semiconductor Equipment",104857487
"RWC","RELIANCE WORLDWIDE CORPORATION LIMITED","2016-04-29","Capital Goods",4116393726
"RWD","REWARD MINERALS LTD","1991-12-12","Materials",22448309
"RWL","RUBICON WATER LIMITED","2021-09-02","Technology Hardware & Equipment",226888337
"RXH","REWARDLE HOLDINGS LIMITED","2014-10-07","Media & Entertainment",7368501
"RXL","ROX RESOURCES LIMITED","2004-04-27","Materials",67549902
"RXM","REX MINERALS LIMITED","2007-09-20","Materials",132597207
"RYD","RYDER CAPITAL LIMITED","2015-09-28","Not Applic",133018490
"RZI","RAIZ INVEST LIMITED","2018-06-21","Diversified Financials",138766517
"S2R","S2 RESOURCES LTD","2015-10-19","Materials",67711222
"S32","SOUTH32 LIMITED","2015-05-18","Materials",19111215395
"S3N","SENSORE LTD.",,"Class Pend",0
"S66","STAR COMBO PHARMA LIMITED","2018-05-16","Household & Personal Products",35643290
"SAN","SAGALIO ENERGY LIMITED","2011-12-15","Energy",3683882
"SAU","SOUTHERN GOLD LIMITED","2005-04-21","Materials",12586397
"SB2","SALTER BROTHERS EMERGING COMPANIES LIMITED","2021-06-16","Not Applic",74097756
"SBM","ST BARBARA LIMITED","1969-05-15","Materials",954313881
"SBR","SABRE RESOURCES LIMITED","1987-12-17","Materials",8639068
"SBW","SHEKEL BRAINWEIGH LTD","2018-11-20","Software & Services",31957050
"SCG","SCENTRE GROUP","2014-06-25","Real Estate",15363519883
"SCL","SCHROLE GROUP LTD","2013-11-11","Software & Services",15654719
"SCN","SCORPION MINERALS LIMITED","2007-03-07","Materials",17809621
"SCP","SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP","2012-11-26","Real Estate",3181415841
"SCT","SCOUT SECURITY LIMITED","2017-08-25","Consumer Services",5430750
"SCU","STEMCELL UNITED LIMITED","2000-06-13","Pharmaceuticals, Biotechnology & Life Sciences","N/A"
"SDF","STEADFAST GROUP LIMITED","2013-08-02","Insurance",4614243420
"SDG","SUNLAND GROUP LIMITED","1995-02-28","Real Estate",386084832
"SDI","SDI LIMITED","1985-11-07","Health Care Equipment & Services",111733598
"SDR","SITEMINDER LIMITED","2021-11-08","Consumer Services",1625141299
"SDV","SCIDEV LTD","2002-05-02","Materials",104232706
"SE1","SENSERA LIMITED","2016-12-23","Semiconductors & Semiconductor Equipment",11177904
"SEC","SPHERIA EMERGING COMPANIES LIMITED","2017-12-05","Not Applic",139549469
"SEG","SPORTS ENTERTAINMENT GROUP LIMITED","2000-11-28","Media & Entertainment",57775264
"SEK","SEEK LIMITED","2005-04-19","Media & Entertainment",10019480579
"SEN","SENETAS CORPORATION LIMITED","1984-06-21","Technology Hardware & Equipment",54110834
"SEQ","SEQUOIA FINANCIAL GROUP LTD","2000-09-19","Diversified Financials",92693199
"SER","STRATEGIC ENERGY RESOURCES LIMITED","1991-08-15","Materials",6793914
"SES","SECOS GROUP LTD","1996-11-21","Materials",155411540
"SFC","SCHAFFER CORPORATION LIMITED","1974-01-01","Automobiles & Components",293664914
"SFG","SEAFARMS GROUP LIMITED","1990-06-14","Food, Beverage & Tobacco",159607773
"SFM","SANTA FE MINERALS LTD","2011-10-07","Materials",14563758
"SFR","SANDFIRE RESOURCES LIMITED","2004-03-04","Materials",2804276148
"SFX","SHEFFIELD RESOURCES LIMITED","2010-12-15","Materials",142100898
"SGC","SACGASCO LIMITED","2005-10-11","Energy",11135621
"SGF","SG FLEET GROUP LIMITED","2014-03-04","Commercial & Professional Services",803664562
"SGH","SLATER & GORDON LIMITED","2007-05-21","Consumer Services",96498302
"SGI","STEALTH GLOBAL HOLDINGS LTD","2018-10-02","Capital Goods",13459500
"SGLLV","RICEGROWERS LIMITED","2019-04-08","Food, Beverage & Tobacco",421239430
"SGM","SIMS LIMITED","2005-10-21","Materials",2983880030
"SGP","STOCKLAND","1987-02-19","Real Estate",9739660381
"SGQ","ST GEORGE MINING LIMITED","2010-11-16","Materials",38886602
"SGR","THE STAR ENTERTAINMENT GROUP LIMITED","2011-06-06","Consumer Services",3379650446
"SHA","SHAPE AUSTRALIA CORPORATION LIMITED","2021-12-17","Capital Goods",187292439
"SHE","STONEHORSE ENERGY LIMITED","2000-07-24","Energy",12320281
"SHG","SINGULAR HEALTH GROUP LTD","2021-02-12","Health Care Equipment & Services",24671728
"SHH","SHREE MINERALS LIMITED","2010-02-18","Materials",19138264
