"ASX code","Company name","Listing date","GICs industry group","Market Cap"
"OCC","ORTHOCELL LIMITED","2014-08-12","Pharmaceuticals, Biotechnology & Life Sciences",98922806
"OCL","OBJECTIVE CORPORATION LIMITED","2000-08-17","Software & Services",1975216631
"ODA","ORCODA LIMITED","1986-09-15","Software & Services",26566730
"ODM","ODIN METALS LIMITED","2010-08-05","Materials",13523986
"ODY","ODYSSEY GOLD LTD","2005-11-30","Materials",45319854
"OEC","ORBITAL CORPORATION LIMITED","1989-01-24","Capital Goods",42844465
"OECN","ORBITAL CORPORATION LIMITED","1989-01-24","Capital Goods",42844465
"OEL","OTTO ENERGY LIMITED","2004-12-22","Energy",67130137
"OEQ","ORION EQUITIES LIMITED","1970-11-19","Diversified Financials",3129846
"OEX","OILEX LTD","2003-10-24","Energy",22753721
"OFX","OFX GROUP LIMITED","2013-10-11","Diversified Financials",421149820
"OGA","OCEAN GROWN ABALONE LIMITED","2017-11-14","Food, Beverage & Tobacco",16059422
"OGC","OCEANAGOLD CORPORATION","2007-06-19","Materials",1752524335
"OIL","OPTISCAN IMAGING LIMITED","1997-08-08","Health Care Equipment & Services",139091760
"OKJ","OAKAJEE CORPORATION LIMITED","2008-06-11","Materials",6492668
"OKR","OKAPI RESOURCES LIMITED","2017-09-28","Materials",59273465
"OKU","OKLO RESOURCES LIMITED","2007-05-16","Materials",70564174
"OLH","OLDFIELDS HOLDINGS LIMITED","1960-06-15","Capital Goods",10062392
"OLI","OLIVER'S REAL FOOD LIMITED","2017-06-21","Consumer Services","N/A"
"OLL","OPENLEARNING LIMITED","2019-12-12","Software & Services",16238472
"OMH","OM HOLDINGS LIMITED","1998-03-12","Materials",775554504
"OML","OOH!MEDIA LIMITED","2014-12-17","Media & Entertainment",1098515177
"OMX","ORANGE MINERALS NL",,"Class Pend",0
"ONE","ONEVIEW HEALTHCARE PLC","2016-03-17","Health Care Equipment & Services",153880165
"ONT","1300 SMILES LIMITED","2005-03-11","Health Care Equipment & Services",191084559
"OOK","OOKAMI LIMITED","2000-02-21","Materials",7248182
"OPH","OPHIR HIGH CONVICTION FUND","2018-12-19","Not Applic",846344676
"OPL","OPYL LIMITED","1996-03-07","Software & Services",7613954
"OPN","OPENN NEGOTIATION LIMITED","2021-07-21","Commercial & Professional Services",29717524
"OPT","OPTHEA LIMITED","1991-04-18","Pharmaceuticals, Biotechnology & Life Sciences",435474707
"OPY","OPENPAY GROUP LTD","2019-12-16","Diversified Financials",167390356
"ORA","ORORA LIMITED","2013-12-18","Materials",2925926115
"ORE","OROCOBRE LIMITED","2007-12-04","Materials",6183998184
"ORG","ORIGIN ENERGY LIMITED","1961-07-13","Energy",8858891687
"ORI","ORICA LIMITED","1961-11-28","Materials",6283851987
"ORM","ORION METALS LIMITED","2007-01-03","Materials",29980359
"ORN","ORION MINERALS LTD","2003-10-31","Materials",99387912
"ORR","ORECORP LIMITED","2011-08-04","Materials",255934425
"OSH","OIL SEARCH LIMITED","1974-01-01","Energy",8997093375
"OSL","ONCOSIL MEDICAL LTD","2005-08-15","Pharmaceuticals, Biotechnology & Life Sciences",38032478
"OSP","OSPREY MEDICAL INC","2012-05-02","Health Care Equipment & Services",21040004
"OSX","OSTEOPORE LIMITED","2019-09-23","Health Care Equipment & Services",29317060
"OTW","OVER THE WIRE HOLDINGS LIMITED","2015-12-03","Software & Services",321723317
"OVN","OVENTUS MEDICAL LIMITED","2016-07-19","Health Care Equipment & Services",25381286
"OVT","OVATO LIMITED","1992-02-13","Commercial & Professional Services",24425625
"OXX","OCTANEX LIMITED","2009-11-06","Energy",8028308
"OZG","OZGROWTH LIMITED","2008-01-02","Not Applic",94624295
"OZL","OZ MINERALS LIMITED","1970-01-01","Materials",8084459996
"OZM","OZAURUM RESOURCES LIMITED","2021-02-08","Materials",17175000
"OZZ","OZZ RESOURCES LIMITED","2021-07-05","Materials",7112466
"PAA","PHARMAUST LIMITED","2001-10-05","Pharmaceuticals, Biotechnology & Life Sciences",31691238
"PAB","PATRYS LIMITED","2007-07-13","Pharmaceuticals, Biotechnology & Life Sciences",67658766
"PAC","PACIFIC CURRENT GROUP LIMITED","1987-09-25","Diversified Financials",375126007
"PAF","PM CAPITAL ASIAN OPPORTUNITIES FUND LIMITED","2014-05-22","Not Applic",62776363
"PAI","PLATINUM ASIA INVESTMENTS LIMITED","2015-09-21","Not Applic",402068250
"PAK","PACIFIC AMERICAN HOLDINGS LIMITED","2007-12-20","Materials",7513910
"PAKN","PACIFIC AMERICAN HOLDINGS LIMITED","2007-12-20","Materials",
"PAL","PALLA PHARMA LIMITED","2015-08-13","Pharmaceuticals, Biotechnology & Life Sciences",55050475
"PAM","PAN ASIA METALS LIMITED","2020-10-08","Materials",78427786
"PAN","PANORAMIC RESOURCES LIMITED","2001-09-14","Materials",451201081
"PAR","PARADIGM BIOPHARMACEUTICALS LIMITED..","2015-08-19","Pharmaceuticals, Biotechnology & Life Sciences",587733669
"PBH","POINTSBET HOLDINGS LIMITED","2019-06-12","Consumer Services",2133563423
"PBL","PARABELLUM RESOURCES LIMITED",,"Materials",0
"PBP","PROBIOTEC LIMITED","2006-11-14","Pharmaceuticals, Biotechnology & Life Sciences",168696323
"PBX","PACIFIC BAUXITE LIMITED","2007-05-25","Materials","N/A"
"PCG","PENGANA CAPITAL GROUP LIMITED","2001-02-28","Diversified Financials",220802172
"PCH","PROPERTY CONNECT HOLDINGS LIMITED","2000-02-23","Media & Entertainment",685863
"PCI","PERPETUAL CREDIT INCOME TRUST","2019-05-14","Not Applic",428624831
"PCK","PAINCHEK LTD","2012-05-01","Health Care Equipment & Services",55458435
"PCL","PANCONTINENTAL ENERGY NL","1986-09-11","Energy",7034223
"PDI","PREDICTIVE DISCOVERY LIMITED","2010-12-01","Materials",272112522
"PDL","PENDAL GROUP LIMITED","2007-12-10","Diversified Financials",2579248958
"PDN","PALADIN ENERGY LTD","1994-03-29","Energy",2236330377
"PDZ","PRAIRIE MINING LIMITED","1993-09-06","Materials",50898120
"PE1","PENGANA PRIVATE EQUITY TRUST","2019-04-30","Not Applic",358922707
"PEB","PACIFIC EDGE LIMITED","2021-09-27","Pharmaceuticals, Biotechnology & Life Sciences",1140752290
"PEC","PERPETUAL RESOURCES LIMITED","2013-02-28","Materials",47738611
"PEK","PEAK RESOURCES LIMITED","2006-11-29","Materials",135174987
"PEN","PENINSULA ENERGY LIMITED","1994-05-26","Energy",244024455
"PET","PHOSLOCK ENVIRONMENTAL TECHNOLOGIES LIMITED","2002-08-16","Commercial & Professional Services","N/A"
"PEX","PEEL MINING LIMITED","2007-05-17","Materials",98252973
"PF1","PATHFINDER RESOURCES LTD","2020-11-04","Materials",16231086
"PFE","PANTERA MINERALS LIMITED","2021-08-05","Materials",17940000
"PFG","PRIME FINANCIAL GROUP LIMITED","2004-12-07","Diversified Financials",32288497
"PFP","PROPEL FUNERAL PARTNERS LIMITED","2017-11-23","Consumer Services",492570917
"PFT","PURE FOODS TASMANIA LIMITED","2005-12-19","Food, Beverage & Tobacco",29089896
"PG1","PEARL GLOBAL LIMITED","2006-11-02","Commercial & Professional Services",17809603
"PGC","PARAGON CARE LIMITED","1999-10-15","Health Care Equipment & Services",105420210
"PGD","PEREGRINE GOLD LTD","2021-03-31","Materials",15576554
"PGF","PM CAPITAL GLOBAL OPPORTUNITIES FUND LIMITED","2013-12-12","Not Applic",619393843
"PGG","PARTNERS GROUP GLOBAL INCOME FUND","2019-09-26","Not Applic",507617188
"PGH","PACT GROUP HOLDINGS LTD","2013-12-17","Materials",1091399468
"PGL","PROSPA GROUP LIMITED.","2019-06-11","Diversified Financials",149806540
"PGM","PLATINA RESOURCES LIMITED","2006-05-29","Materials",27366088
"PGO","PACGOLD LIMITED","2021-07-08","Materials",15797200
"PGY","PILOT ENERGY LIMITED","2006-04-20","Energy",37620128
"PH2","PURE HYDROGEN CORPORATION LIMITED","2013-03-12","Energy",141244138
"PHL","PROPELL HOLDINGS LIMITED","2021-04-14","Diversified Financials",8621114
"PIA","PENGANA INTERNATIONAL EQUITIES LIMITED","2004-03-19","Not Applic",362493591
"PIC","PERPETUAL EQUITY INVESTMENT COMPANY LIMITED","2014-12-18","Not Applic",492224165
"PIL","PEPPERMINT INNOVATION LIMITED","2008-05-29","Software & Services",33894250
"PIQ","PROTEOMICS INTERNATIONAL LABORATORIES LTD","2015-04-16","Pharmaceuticals, Biotechnology & Life Sciences",103677037
"PKD","PARKD LTD","2017-12-06","Commercial & Professional Services",4158306
"PKO","PEAKO LIMITED","2009-12-02","Materials",6785990
"PL8","PLATO INCOME MAXIMISER LIMITED.","2017-05-05","Not Applic",550536614
"PLG","PEARL GULL IRON LIMITED","2021-09-20","Materials",11503204
"PLL","PIEDMONT LITHIUM INC.","1983-03-28","Materials",1348898575
"PLS","PILBARA MINERALS LIMITED","2007-09-19","Materials",6918882985
"PLT","PLENTI GROUP LIMITED","2020-09-23","Diversified Financials",236821553
"PLY","PLAYSIDE STUDIOS LIMITED","2020-12-17","Media & Entertainment",299558472
"PMC","PLATINUM CAPITAL LIMITED","1994-06-29","Not Applic",414857587
"PME","PRO MEDICUS LIMITED","2000-10-10","Health Care Equipment & Services",5950019841
"PMV","PREMIER INVESTMENTS LIMITED","1987-12-15","Retailing",5080469409
"PNC","PIONEER CREDIT LIMITED","2014-05-01","Diversified Financials",43950634
"PNI","PINNACLE INVESTMENT MANAGEMENT GROUP LIMITED","2007-06-19","Diversified Financials",3509228715
"PNL","PARINGA RESOURCES LIMITED","2012-12-20","Energy","N/A"
"PNM","PACIFIC NICKEL MINES LIMITED","2002-11-26","Materials",25802861
"PNN","PEPINNINI MINERALS LIMITED","2005-04-15","Materials",25158631
"PNR","PANTORO LIMITED","1987-05-21","Materials",309979714
"PNV","POLYNOVO LIMITED","1998-11-26","Health Care Equipment & Services",1243409523
"PNX","PNX METALS LIMITED","2008-02-12","Materials",25565355
"PO3","PURIFLOH LIMITED","2010-12-30","Utilities",43660045
"POD","PODIUM MINERALS LIMITED","2018-02-28","Materials",88140233
"POL","POLYMETALS RESOURCES LTD","2021-06-29","Materials",10724400
"POS","POSEIDON NICKEL LIMITED","1993-11-29","Materials",284948236
"POW","PROTEAN ENERGY LIMITED","2006-12-21","Capital Goods",7156743
"PPC","PEET LIMITED","2004-08-05","Real Estate",531630538
"PPE","PEOPLE INFRASTRUCTURE LTD","2017-11-22","Commercial & Professional Services",403173925
"PPG","PRO-PAC PACKAGING LIMITED","2005-04-27","Materials",170332530
"PPH","PUSHPAY HOLDINGS LIMITED","2016-10-12","Software & Services",2040338717
"PPK","PPK GROUP LIMITED","1994-12-21","Capital Goods",1125937985
"PPL","PUREPROFILE LTD","2015-07-29","Media & Entertainment",70023105
"PPM","PEPPER MONEY LIMITED","2021-05-25","Banks",1037233943
"PPS","PRAEMIUM LIMITED","2006-05-11","Software & Services",781004736
"PPT","PERPETUAL LIMITED","1964-06-24","Diversified Financials",2121563957
"PPY","PAPYRUS AUSTRALIA LIMITED","2005-04-15","Materials",21813244
"PRL","PROVINCE RESOURCES LTD","1994-02-09","Materials",175097271
"PRM","PROMINENCE ENERGY LIMITED","1992-01-23","Energy",6959297
"PRN","PERENTI GLOBAL LIMITED","1994-01-06","Materials",701899419
"PRO","PROPHECY INTERNATIONAL HOLDINGS LIMITED","1998-04-22","Software & Services",89780939
"PRS","PROSPECH LIMITED.","2020-12-04","Materials",7152186
"PRT","PRIME MEDIA GROUP LIMITED","1984-08-30","Media & Entertainment",148363773
"PRU","PERSEUS MINING LIMITED","2004-09-22","Materials",1920207377
"PRX","PRODIGY GOLD NL","1986-08-21","Materials",19226711
"PSA","PETSEC ENERGY LIMITED","1980-12-01","Energy","N/A"
"PSC","PROSPECT RESOURCES LIMITED","2009-12-04","Materials",191761768
"PSI","PSC INSURANCE GROUP LIMITED","2015-12-15","Insurance",1510683993
"PSL","PATERSON RESOURCES LTD","2006-10-18","Materials",14588120
"PSQ","PACIFIC SMILES GROUP LIMITED","2014-11-21","Health Care Equipment & Services",470766717
"PTB","PTB GROUP LIMITED","2006-12-18","Capital Goods",125295011
"PTG","PROPTECH GROUP LIMITED","2015-12-10","Software & Services",91995060
"PTL","PENTAL LIMITED","2000-08-29","Household & Personal Products",69888395
"PTM","PLATINUM ASSET MANAGEMENT LIMITED","2007-05-23","Diversified Financials",1801104223
"PTR","PETRATHERM LTD","2004-07-27","Materials",11537233
"PTX","PRESCIENT THERAPEUTICS LIMITED","1986-12-19","Pharmaceuticals, Biotechnology & Life Sciences",190154262
"PUA","PEAK MINERALS LIMITED","2003-07-17","Materials",15135145
"PUR","PURSUIT MINERALS LTD","2008-09-10","Materials",33732501
"PVE","PO VALLEY ENERGY LIMITED","2004-12-14","Energy",30199303
"PVL","POWERHOUSE VENTURES LIMITED","2016-10-12","Diversified Financials",11842897
"PVS","PIVOTAL SYSTEMS CORPORATION","2018-07-02","Semiconductors & Semiconductor Equipment",129782542
"PVW","PVW RESOURCES LIMITED","2009-11-12","Materials",36292707
"PWH","PWR HOLDINGS LIMITED","2015-11-18","Automobiles & Components",964847963
"PWN","PARKWAY CORPORATE LIMITED","2011-05-13","Materials",24240589
"PWR","PETER WARREN AUTOMOTIVE HOLDINGS LIMITED","2021-04-27","Retailing",499665609
"PX1","PLEXURE GROUP LIMITED","2020-11-25","Software & Services",179819479
"PXA","PEXA GROUP LIMITED","2021-07-01","Real Estate",2753869488
"PXS","PHARMAXIS LTD","2003-11-10","Pharmaceuticals, Biotechnology & Life Sciences",52256071
"PXX","POLARX LIMITED","2012-12-21","Materials",24199802
"PYC","PYC THERAPEUTICS LIMITED","2005-03-30","Pharmaceuticals, Biotechnology & Life Sciences",493043546
"PYG","PAYGROUP LIMITED","2018-05-29","Software & Services",56353782
"PYR","PAYRIGHT LIMITED","2020-12-23","Diversified Financials",27175799
"QAN","QANTAS AIRWAYS LIMITED","1995-07-31","Transportation",10486408521
"QBE","QBE INSURANCE GROUP LIMITED","1973-06-28","Insurance",17688622937
"QEM","QEM LIMITED","2018-10-19","Materials",20983317
"QFE","QUICKFEE LIMITED","2019-07-11","Diversified Financials",43329241
"QGL","QUANTUM GRAPHITE LIMITED","2014-01-06","Materials","N/A"
"QHL","QUICKSTEP HOLDINGS LIMITED","2005-10-17","Capital Goods",37246006
"QIP","QANTM INTELLECTUAL PROPERTY LIMITED","2016-08-31","Commercial & Professional Services",171308380
"QML","QMINES LIMITED","2021-05-06","Materials",41207917
"QPM","QUEENSLAND PACIFIC METALS LIMITED","2008-03-14","Materials",291456823
"QRI","QUALITAS REAL ESTATE INCOME FUND","2018-11-27","Not Applic",468547295
"QTG","Q TECHNOLOGY GROUP LIMITED","1987-12-02","Technology Hardware & Equipment","N/A"
"QTM","QUANTUM HEALTH GROUP LIMITED","1993-08-30","Health Care Equipment & Services",84623122
"QUB","QUBE HOLDINGS LIMITED","2007-01-04","Transportation",6336663930
"QUE","QUESTE COMMUNICATIONS LIMITED","1998-11-11","Diversified Financials",1488978
"QVE","QV EQUITIES LIMITED","2014-08-22","Not Applic",247554071
"QXR","QX RESOURCES LIMITED","2011-02-17","Materials",18315783
"R3D","R3D RESOURCES LIMITED","2004-12-17","Media & Entertainment",15469388
"RAC","RACE ONCOLOGY LTD","2016-07-13","Pharmaceuticals, Biotechnology & Life Sciences",485063228
"RAD","RADIOPHARM THERANOSTICS LIMITED",,"Pharmaceuticals, Biotechnology & Life Sciences",0
"RAG","RAGNAR METALS LIMITED","2005-03-31","Materials",14455765
"RAN","RANGE INTERNATIONAL LIMITED","2016-07-22","Materials",12638400
"RAP","RESAPP HEALTH LIMITED","2005-01-12","Health Care Equipment & Services",47255839
"RAS","RAGUSA MINERALS LTD","2010-07-13","Diversified Financials",13112455
"RBD","RESTAURANT BRANDS NEW ZEALAND LIMITED","2017-09-28","Consumer Services",1549500856
"RBL","REDBUBBLE LIMITED","2016-05-16","Retailing",1026423230
"RBR","RBR GROUP LIMITED","2007-02-02","Materials",6409900
"RBX","RESOURCE BASE LIMITED.","2021-07-12","Materials",9918230
"RCE","RECCE PHARMACEUTICALS LTD","2016-01-15","Pharmaceuticals, Biotechnology & Life Sciences",165098455
"RCL","READCLOUD LIMITED","2018-02-07","Software & Services",26947107
"RCP","REDBANK COPPER LIMITED","1993-12-22","Materials",24751235
"RCR","RINCON RESOURCES LIMITED","2020-12-21","Materials",7957197
"RCT","REEF CASINO TRUST","1994-02-11","Consumer Services",134462797
"RCW","RIGHTCROWD LIMITED","2017-09-18","Software & Services",67786264
"RD1","REGISTRY DIRECT LIMITED","2017-11-01","Software & Services",10971199
"RDG","RESOURCE DEVELOPMENT GROUP LIMITED","2011-05-19","Capital Goods",157366511
"RDM","RED METAL LIMITED","2003-10-27","Materials",24559174
"RDN","RAIDEN RESOURCES LIMITED","1987-03-12","Materials",29917855
"RDS","REDSTONE RESOURCES LIMITED","2006-08-03","Materials",11503985
"RDT","RED DIRT METALS LIMITED","2017-11-03","Materials",103606162
"RDY","READYTECH HOLDINGS LIMITED","2019-04-17","Software & Services",426003570
"REA","REA GROUP LTD","1999-12-01","Media & Entertainment",21656654211
"REC","RECHARGE METALS LIMITED","2021-10-11","Materials",7290000
"RED","RED 5 LIMITED","1996-10-16","Materials",589090163
"REE","RAREX LIMITED","2007-07-11","Materials",42449761
"REF","REVERSE CORP LIMITED","2005-12-16","Telecommunication Services","N/A"
"REG","REGIS HEALTHCARE LIMITED","2014-10-07","Health Care Equipment & Services",586625842
"REH","REECE LIMITED","1974-01-01","Capital Goods",13513989067
"REM","REMSENSE TECHNOLOGIES LIMITED","2021-11-02","Capital Goods",31041563
"REP","RAM ESSENTIAL SERVICES PROPERTY FUND","2021-10-20","Real Estate",515873253
"RES","RESOURCE GENERATION LIMITED","2003-10-31","Energy","N/A"
"REX","REGIONAL EXPRESS HOLDINGS LIMITED","2005-11-09","Transportation",175696228
"REY","REY RESOURCES LIMITED","2006-06-05","Energy",27550580
"REZ","RESOURCES & ENERGY GROUP LIMITED","2005-03-11","Materials",21152359
"RF1","REGAL INVESTMENT FUND","2019-06-17","Not Applic",581250309
"RFF","RURAL FUNDS GROUP","2014-02-14","Real Estate",1056387094
"RFG","RETAIL FOOD GROUP LIMITED","2006-06-22","Consumer Services",165676305
"RFR","RAFAELLA RESOURCES LTD.","2018-07-26","Materials",15450136
"RFT","RECTIFIER TECHNOLOGIES LTD","1994-09-22","Capital Goods",46773820
"RFX","REDFLOW LIMITED","2010-12-14","Capital Goods",80109222
"RGI","ROTO-GRO INTERNATIONAL LIMITED","2017-02-10","Capital Goods",9250006
"RGL","RIVERSGOLD LIMITED","2017-10-10","Materials",8888928
"RGS","REGENEUS LTD","2013-09-19","Pharmaceuticals, Biotechnology & Life Sciences",22063458
"RHC","RAMSAY HEALTH CARE LIMITED","1997-09-24","Health Care Equipment & Services",16500082113
"RHI","RED HILL IRON LIMITED","2006-02-14","Materials",177442254
"RHP","RHIPE LIMITED","2005-03-17","Software & Services","N/A"
"RHT","RESONANCE HEALTH LIMITED","1987-10-23","Health Care Equipment & Services",50726456
"RHY","RHYTHM BIOSCIENCES LIMITED","2017-12-07","Health Care Equipment & Services",382104148
"RIC","RIDLEY CORPORATION LIMITED","1987-08-13","Food, Beverage & Tobacco",437708116
"RIE","RIEDEL RESOURCES LIMITED","2011-01-31","Materials",17400727
"RIM","RIMFIRE PACIFIC MINING NL","1997-03-04","Materials",16256203
"RIO","RIO TINTO LIMITED","1962-09-19","Materials",33298094575
"RKN","RECKON LIMITED","1999-07-19","Software & Services",113294832
"RLC","REEDY LAGOON CORPORATION LIMITED","2007-06-22","Materials",17820863
"RLG","ROOLIFE GROUP LTD","2016-11-16","Media & Entertainment",15101094
"RLT","RENERGEN LIMITED","2019-06-06","Energy",449166102
"RM1","RESILIENCE MINING MONGOLIA LIMITED",,"Materials",0
"RMC","RESIMAC GROUP LTD","2001-03-19","Banks",760354097
"RMD","RESMED INC","1999-11-25","Health Care Equipment & Services",52062617834
"RMI","RESOURCE MINING CORPORATION LIMITED","1985-02-14","Materials",5866093
"RML","RESOLUTION MINERALS LTD","2017-09-22","Materials",11761434
"RMS","RAMELIUS RESOURCES LIMITED","2003-03-31","Materials",1325243948
"RMT","RMA ENERGY LIMITED","2007-06-07","Materials","N/A"
"RMX","RED MOUNTAIN MINING LIMITED","2011-09-01","Materials",16109041
"RMY","RMA GLOBAL LIMITED","2018-07-05","Media & Entertainment",98268726
"RND","RAND MINING LIMITED","1985-08-15","Materials",79626345
"RNE","RENU ENERGY LIMITED","2002-09-12","Utilities",9824456
"RNO","RHINOMED LIMITED","2007-09-21","Pharmaceuticals, Biotechnology & Life Sciences",74873694
"RNT","RENT.COM.AU LIMITED","1994-05-26","Media & Entertainment",35837342
"RNU","RENASCOR RESOURCES LIMITED","2010-12-15","Energy",254964532
"RNX","RENEGADE EXPLORATION LIMITED","2006-11-14","Materials",7037013
"ROC","ROCKETBOOTS LIMITED",,"Class Pend",0
"ROG","RED SKY ENERGY LIMITED.","2007-05-23","Energy",42417818
"ROO","ROOTS SUSTAINABLE AGRICULTURAL TECHNOLOGIES LTD","2017-12-07","Capital Goods",5304386
"RPG","RAPTIS GROUP LIMITED","1986-07-17","Real Estate",2095050
"RPM","RPM AUTOMOTIVE GROUP LIMITED","1983-11-10","Automobiles & Components",46117895
"RRL","REGIS RESOURCES LIMITED","1987-02-19","Materials",1441623512
"RRR","REVOLVER RESOURCES HOLDINGS LTD","2021-09-23","Materials",86750932
"RSG","RESOLUTE MINING LIMITED","1979-01-11","Materials",452596009
"RSH","RESPIRI LIMITED","2000-07-14","Health Care Equipment & Services",42647607
"RTE","RETECH TECHNOLOGY CO. LIMITED","2017-06-22","Consumer Services",67544664
"RTG","RTG MINING INC.","2014-06-05","Materials",74830471
"RTR","RUMBLE RESOURCES LIMITED","2011-07-01","Materials",279093220
"RUL","RPMGLOBAL HOLDINGS LIMITED","2008-05-27","Software & Services",455358538
"RVR","RED RIVER RESOURCES LIMITED","2005-07-15","Materials",108877542
"RVS","REVASUM INC.","2018-12-04","Semiconductors & Semiconductor Equipment",66168794
"RWC","RELIANCE WORLDWIDE CORPORATION LIMITED","2016-04-29","Capital Goods",4851181857
"RWD","REWARD MINERALS LTD","1991-12-12","Materials",27328377
"RWL","RUBICON WATER LIMITED","2021-09-02","Technology Hardware & Equipment",295642379
"RXH","REWARDLE HOLDINGS LIMITED","2014-10-07","Media & Entertainment",8947465
"RXL","ROX RESOURCES LIMITED","2004-04-27","Materials",59102855
"RXM","REX MINERALS LIMITED","2007-09-20","Materials",156170044
"RYD","RYDER CAPITAL LIMITED","2015-09-28","Not Applic",124375854
"RZI","RAIZ INVEST LIMITED","2018-06-21","Diversified Financials",154452278
"S2R","S2 RESOURCES LTD","2015-10-19","Materials",67711222
"S32","SOUTH32 LIMITED","2015-05-18","Materials",16509370259
"S66","STAR COMBO PHARMA LIMITED","2018-05-16","Household & Personal Products",36372367
"SAN","SAGALIO ENERGY LIMITED","2011-12-15","Energy",3683882
"SAU","SOUTHERN GOLD LIMITED","2005-04-21","Materials",14933013
"SB2","SALTER BROTHERS EMERGING COMPANIES LIMITED","2021-06-16","Not Applic",78345398
"SBM","ST BARBARA LIMITED","1969-05-15","Materials",986242598
"SBR","SABRE RESOURCES LIMITED","1987-12-17","Materials",8446568
"SBW","SHEKEL BRAINWEIGH LTD","2018-11-20","Software & Services",27571500
"SCG","SCENTRE GROUP","2014-06-25","Real Estate",15571135017
"SCI","SILVER CITY MINERALS LIMITED","2011-07-06","Materials",33565623
"SCL","SCHROLE GROUP LTD","2013-11-11","Software & Services",12898258
"SCN","SCORPION MINERALS LIMITED","2007-03-07","Materials",18237183
"SCP","SHOPPING CENTRES AUSTRALASIA PROPERTY GROUP","2012-11-26","Real Estate",3108540820
"SCT","SCOUT SECURITY LIMITED","2017-08-25","Consumer Services",8900396
"SCU","STEMCELL UNITED LIMITED","2000-06-13","Pharmaceuticals, Biotechnology & Life Sciences","N/A"
"SDF","STEADFAST GROUP LIMITED","2013-08-02","Insurance",4653347178
"SDG","SUNLAND GROUP LIMITED","1995-02-28","Real Estate",368286595
"SDI","SDI LIMITED","1985-11-07","Health Care Equipment & Services",118865530
"SDR","SITEMINDER LIMITED",,"Class Pend",0
"SDV","SCIDEV LTD","2002-05-02","Materials",103517857
"SE1","SENSERA LIMITED","2016-12-23","Semiconductors & Semiconductor Equipment",6209947
"SEC","SPHERIA EMERGING COMPANIES LIMITED","2017-12-05","Not Applic",155188633
"SEG","SPORTS ENTERTAINMENT GROUP LIMITED","2000-11-28","Media & Entertainment",60086275
"SEK","SEEK LIMITED","2005-04-19","Media & Entertainment",11853646365
"SEN","SENETAS CORPORATION LIMITED","1984-06-21","Technology Hardware & Equipment",48696713
"SEQ","SEQUOIA FINANCIAL GROUP LTD","2000-09-19","Diversified Financials",94540532
"SER","STRATEGIC ENERGY RESOURCES LIMITED","1991-08-15","Materials",8649532
"SES","SECOS GROUP LTD","1996-11-21","Materials",150052521
"SFC","SCHAFFER CORPORATION LIMITED","1974-01-01","Automobiles & Components",286937668
"SFG","SEAFARMS GROUP LIMITED","1990-06-14","Food, Beverage & Tobacco",198300566
"SFM","SANTA FE MINERALS LTD","2011-10-07","Materials",6699329
"SFR","SANDFIRE RESOURCES LIMITED","2004-03-04","Materials",2254900412
"SFX","SHEFFIELD RESOURCES LIMITED","2010-12-15","Materials",124771520
"SGC","SACGASCO LIMITED","2005-10-11","Energy",18766097
"SGF","SG FLEET GROUP LIMITED","2014-03-04","Commercial & Professional Services",868641697
"SGH","SLATER & GORDON LIMITED","2007-05-21","Consumer Services",104320174
"SGI","STEALTH GLOBAL HOLDINGS LTD","2018-10-02","Capital Goods",13958000
"SGLLV","RICEGROWERS LIMITED","2019-04-08","Food, Beverage & Tobacco",410943126
"SGM","SIMS LIMITED","2005-10-21","Materials",2876261026
"SGP","STOCKLAND","1987-02-19","Real Estate",10861631062
"SGQ","ST GEORGE MINING LIMITED","2010-11-16","Materials",38297411
"SGR","THE STAR ENTERTAINMENT GROUP LIMITED","2011-06-06","Consumer Services",3551013003
"SHE","STONEHORSE ENERGY LIMITED","2000-07-24","Energy",14715892
"SHG","SINGULAR HEALTH GROUP LTD","2021-02-12","Health Care Equipment & Services",24671728
"SHH","SHREE MINERALS LIMITED","2010-02-18","Materials",10632369
"SHJ","SHINE JUSTICE LTD","2013-05-15","Consumer Services",240833919
"SHL","SONIC HEALTHCARE LIMITED","1987-04-30","Health Care Equipment & Services",19442759692
"SHM","SHRIRO HOLDINGS LIMITED","2015-06-23","Consumer Durables & Apparel",99841875
"SHN","SUNSHINE GOLD LIMITED","2002-01-25","Materials",22501732
"SHO","SPORTSHERO LIMITED","2008-06-12","Media & Entertainment",15550896
"SHP","SOUTH HARZ POTASH LTD","2017-01-20","Materials",60041295
"SHV","SELECT HARVESTS LIMITED","1978-06-15","Food, Beverage & Tobacco",837963859
"SI6","SI6 METALS LIMITED","2008-01-18","Materials",15709584
"SIG","SIGMA HEALTHCARE LIMITED","2002-10-30","Health Care Equipment & Services",587898411
"SIH","SIHAYO GOLD LIMITED","1988-03-31","Materials",33169153
"SIL","SMILES INCLUSIVE LIMITED","2018-04-27","Health Care Equipment & Services","N/A"
"SIO","SIMONDS GROUP LIMITED","2014-11-17","Consumer Durables & Apparel",68675166
"SIQ","SMARTGROUP CORPORATION LTD","2014-07-02","Commercial & Professional Services",1057652474
"SIS","SIMBLE SOLUTIONS LIMITED","2018-02-22","Software & Services",7479366
"SIT","SITE GROUP INTERNATIONAL LIMITED","1987-08-21","Consumer Services",5888716
"SIV","SIV CAPITAL LIMITED","2005-05-31","Capital Goods",10405998
"SIX","SPRINTEX LIMITED","2008-05-29","Automobiles & Components",15619907
